200,512000,1.000761,2.378005,4.379620,http://98.158.184.88/512000.dat
200,1024000,1.000680,2.530166,5.532100,http://98.158.184.88/1024000.dat
200,1536000,1.000606,2.726531,6.729028,http://98.158.184.88/1536000.dat
200,2048000,1.000727,2.814292,6.816886,http://98.158.184.88/2048000.dat
200,2560000,1.000401,2.837348,7.839242,http://98.158.184.88/2560000.dat
200,3072000,1.000522,3.002196,8.004928,http://98.158.184.88/3072000.dat
200,3584000,1.000451,3.139265,8.142247,http://98.158.184.88/3584000.dat
200,4096000,1.000452,3.723607,8.727581,http://98.158.184.88/4096000.dat
200,4608000,1.000453,3.942296,8.946351,http://98.158.184.88/4608000.dat
200,5120000,1.000621,3.481493,9.484069,http://98.158.184.88/5120000.dat
200,5632000,1.000716,3.728677,9.732161,http://98.158.184.88/5632000.dat
200,6144000,1.000656,3.770009,9.773261,http://98.158.184.88/6144000.dat
200,6656000,1.000351,4.942487,10.945804,http://98.158.184.88/6656000.dat
200,7168000,1.000628,4.033109,10.036625,http://98.158.184.88/7168000.dat
200,7680000,1.000288,4.870063,10.876746,http://98.158.184.88/7680000.dat
200,8192000,1.000606,4.255421,10.260521,http://98.158.184.88/8192000.dat
200,8704000,1.000367,4.497406,11.500652,http://98.158.184.88/8704000.dat
200,9216000,1.000500,4.931090,11.934898,http://98.158.184.88/9216000.dat
200,9728000,1.000291,4.794019,11.798031,http://98.158.184.88/9728000.dat
200,10240000,1.000385,5.303335,12.307763,http://98.158.184.88/10240000.dat
200,10752000,1.000461,5.284640,12.289862,http://98.158.184.88/10752000.dat
200,11264000,1.000708,6.403613,13.407275,http://98.158.184.88/11264000.dat
200,11776000,1.000253,5.820207,13.823352,http://98.158.184.88/11776000.dat
200,12288000,1.000618,5.608285,13.612866,http://98.158.184.88/12288000.dat
200,12800000,1.000737,5.559098,13.563874,http://98.158.184.88/12800000.dat
200,13312000,1.000791,5.870766,13.875864,http://98.158.184.88/13312000.dat
200,13824000,1.000577,5.687776,13.692916,http://98.158.184.88/13824000.dat
200,14336000,1.000731,6.433362,14.440303,http://98.158.184.88/14336000.dat
200,14848000,1.000567,6.281851,15.286227,http://98.158.184.88/14848000.dat
200,15360000,1.000697,6.372037,15.376118,http://98.158.184.88/15360000.dat
200,15872000,1.000658,6.221147,15.225965,http://98.158.184.88/15872000.dat
200,16384000,1.000706,6.876663,15.882016,http://98.158.184.88/16384000.dat
200,16896000,1.000730,6.749399,15.755375,http://98.158.184.88/16896000.dat
200,17408000,1.000753,6.799538,15.806197,http://98.158.184.88/17408000.dat
200,17920000,1.000403,7.409340,17.414483,http://98.158.184.88/17920000.dat
200,18432000,1.000626,7.065226,17.070499,http://98.158.184.88/18432000.dat
200,18944000,1.000722,7.646455,17.651418,http://98.158.184.88/18944000.dat
200,19456000,1.000526,9.146125,19.152283,http://98.158.184.88/19456000.dat
200,19968000,1.000821,8.444637,18.451606,http://98.158.184.88/19968000.dat
200,20480000,1.000728,8.218402,18.227323,http://98.158.184.88/20480000.dat
200,20992000,1.000637,8.984711,18.992266,http://98.158.184.88/20992000.dat
200,21504000,1.000842,8.901781,19.907182,http://98.158.184.88/21504000.dat
200,22016000,1.000509,8.783544,19.789384,http://98.158.184.88/22016000.dat
200,22528000,1.000556,9.319882,20.325960,http://98.158.184.88/22528000.dat
200,23040000,1.000595,11.971962,22.979835,http://98.158.184.88/23040000.dat
200,23552000,1.000498,9.355321,20.363045,http://98.158.184.88/23552000.dat
200,24064000,1.000483,9.209641,20.217831,http://98.158.184.88/24064000.dat
200,24576000,1.000675,9.428860,21.434583,http://98.158.184.88/24576000.dat
200,25088000,1.000743,9.576104,21.581429,http://98.158.184.88/25088000.dat
200,25600000,1.000533,10.296185,22.301848,http://98.158.184.88/25600000.dat
200,26112000,1.000634,11.928988,23.935803,http://98.158.184.88/26112000.dat
200,26624000,1.000464,10.498703,22.506550,http://98.158.184.88/26624000.dat
200,27136000,1.000512,9.772882,21.781137,http://98.158.184.88/27136000.dat
200,27648000,1.000823,10.612679,23.617603,http://98.158.184.88/27648000.dat
200,28160000,1.000485,10.944079,23.949778,http://98.158.184.88/28160000.dat
200,28672000,1.000764,10.662335,23.668175,http://98.158.184.88/28672000.dat
200,29184000,1.000603,10.838915,23.846294,http://98.158.184.88/29184000.dat
200,29696000,1.000457,11.242889,24.250953,http://98.158.184.88/29696000.dat
200,30208000,1.000742,10.867974,23.875067,http://98.158.184.88/30208000.dat
200,30720000,1.000472,11.594866,25.397411,http://98.158.184.88/30720000.dat
200,31232000,1.000706,12.614013,26.620158,http://98.158.184.88/31232000.dat
